Grid Id,X coordinates,Y coordnates
669,398741,493190
670,398751,492960
671,398751,492970
672,398751,492980
673,398751,492990
674,398751,493000
675,398751,493010
676,398751,493020
677,398751,493030
678,398751,493040
679,398751,493050
680,398751,493060
681,398751,493070
682,398751,493080
683,398751,493090
684,398751,493100
685,398751,493110
686,398751,493120
687,398751,493130
688,398751,493140
689,398751,493150
690,398751,493160
691,398751,493170
692,398751,493180
693,398751,493190
694,398761,492960
695,398761,492970
696,398761,492980
697,398761,492990
698,398761,493000
699,398761,493010
700,398761,493020
701,398761,493030
702,398761,493040
703,398761,493050
704,398761,493060
705,398761,493070
706,398761,493080
707,398761,493090
708,398761,493100
709,398761,493110
710,398761,493120
711,398761,493130
712,398761,493140
713,398761,493150
714,398761,493160
715,398761,493170
716,398761,493180
717,398771,492960
718,398771,492970
719,398771,492980
720,398771,492990
721,398771,493000
722,398771,493010
723,398771,493020
724,398771,493030
725,398771,493040
726,398771,493050
727,398771,493060
728,398771,493070
729,398771,493080
730,398771,493090
731,398771,493100
732,398771,493110
733,398771,493120
734,398771,493130
735,398771,493140
736,398771,493150
737,398771,493160
738,398771,493170
739,398771,493180
740,398771,493190
741,398781,492960
742,398781,492970
743,398781,492980
744,398781,492990
745,398781,493000
746,398781,493010
747,398781,493020
748,398781,493030
749,398781,493040
750,398781,493050
751,398781,493060
752,398781,493070
753,398781,493080
754,398781,493090
755,398781,493100
756,398781,493110
757,398781,493120
758,398781,493130
759,398781,493140
760,398781,493150
761,398781,493160
762,398781,493170
763,398781,493180
764,398781,493190
765,398791,492960
766,398791,492970
767,398791,492980
768,398791,492990
769,398791,493000
770,398791,493010
771,398791,493020
772,398791,493030
773,398791,493040
774,398791,493050
775,398791,493060
776,398791,493070
777,398791,493080
778,398791,493090
779,398791,493100
780,398791,493110
781,398791,493120
782,398791,493130
783,398791,493140
784,398791,493150
785,398791,493160
786,398791,493170
787,398791,493180
788,398791,493190
789,398801,492900
790,398801,492910
791,398801,492920
792,398801,492930
793,398801,492940
794,398801,492950
795,398801,492960
796,398801,492970
797,398801,492980
798,398801,492990
799,398801,493000
800,398801,493010
801,398801,493020
802,398801,493030
803,398801,493040
804,398801,493050
805,398801,493060
806,398801,493070
807,398801,493080
808,398801,493090
809,398801,493100
810,398801,493110
811,398801,493120
812,398801,493130
813,398801,493140
814,398801,493150
815,398801,493160
816,398801,493170
817,398801,493180
818,398801,493190
819,398801,493200
820,398811,492900
821,398811,492910
822,398811,492920
823,398811,492930
824,398811,492940
825,398811,492950
826,398811,492960
827,398811,492970
828,398811,492980
829,398811,492990
830,398811,493000
831,398811,493010
832,398811,493020
833,398811,493030
834,398811,493040
835,398811,493050
836,398811,493060
837,398811,493070
838,398811,493080
839,398811,493090
840,398811,493100
841,398811,493110
842,398811,493120
843,398811,493130
844,398811,493140
845,398811,493150
846,398811,493160
847,398811,493170
848,398811,493180
849,398811,493190
850,398811,493200
851,398821,492900
852,398821,492910
853,398821,492920
854,398821,492930
855,398821,492940
856,398821,492950
857,398821,492960
858,398821,492970
859,398821,492980
860,398821,492990
861,398821,493000
862,398821,493010
863,398821,493020
864,398821,493030
865,398821,493040
866,398821,493050
867,398821,493060
868,398821,493070
869,398821,493080
870,398821,493090
871,398821,493100
872,398821,493110
873,398821,493120
874,398821,493130
875,398821,493140
876,398821,493150
877,398821,493160
878,398821,493170
879,398821,493180
880,398821,493190
881,398831,492900
882,398831,492910
883,398831,492920
884,398831,492930
885,398831,492940
886,398831,492950
887,398831,492960
888,398831,492970
889,398831,492980
890,398831,492990
891,398831,493000
892,398831,493010
893,398831,493020
894,398831,493030
895,398831,493040
896,398831,493050
897,398831,493060
898,398831,493070
899,398831,493080
900,398831,493090
901,398831,493100
902,398831,493110
903,398831,493120
904,398831,493130
905,398831,493140
906,398831,493150
907,398831,493160
908,398831,493170
909,398831,493180
910,398831,493190
911,398841,492900
912,398841,492910
913,398841,492920
914,398841,492930
915,398841,492940
916,398841,492950
917,398841,492960
918,398841,492970
919,398841,492980
920,398841,492990
921,398841,493000
922,398841,493010
923,398841,493020
924,398841,493030
925,398841,493040
926,398841,493050
927,398841,493060
928,398841,493070
929,398841,493080
930,398841,493090
931,398841,493100
932,398841,493110
933,398841,493120
934,398841,493130
935,398841,493140
936,398841,493150
937,398841,493160
938,398841,493170
939,398841,493180
940,398851,492900
941,398851,492910
942,398851,492920
943,398851,492930
944,398851,492940
945,398851,492950
946,398851,492960
947,398851,492970
948,398851,492980
949,398851,492990
950,398851,493000
951,398851,493010
952,398851,493020
953,398851,493030
954,398851,493040
955,398851,493050
956,398851,493060
957,398851,493070
958,398851,493080
959,398851,493090
960,398851,493100
961,398851,493110
962,398851,493120
963,398851,493130
964,398851,493140
965,398851,493150
966,398851,493160
967,398851,493170
968,398851,493180
969,398861,492900
970,398861,492910
971,398861,492920
972,398861,492930
973,398861,492940
974,398861,492950
975,398861,492960
976,398861,492970
977,398861,492980
978,398861,492990
979,398861,493000
980,398861,493010
981,398861,493020
982,398861,493030
983,398861,493040
984,398861,493050
985,398861,493060
986,398861,493070
987,398861,493080
988,398861,493090
989,398861,493100
990,398861,493110
991,398861,493120
992,398861,493130
993,398861,493140
994,398861,493150
995,398861,493160
996,398861,493170
997,398871,492900
998,398871,492910
999,398871,492920
1000,398871,492930
1001,398871,492940
1002,398871,492950
1003,398871,492960
1004,398871,492970
1005,398871,492980
1006,398871,492990
1007,398871,493000
1008,398871,493010
1009,398871,493020
1010,398871,493030
1011,398871,493040
1012,398871,493050
1013,398871,493060
1014,398871,493070
1015,398871,493080
1016,398871,493090
1017,398871,493100
1018,398871,493110
1019,398871,493120
1020,398871,493130
1021,398871,493140
1022,398871,493150
1023,398871,493160
1024,398871,493170
1025,398881,492900
1026,398881,492910
1027,398881,492920
1028,398881,492930
1029,398881,492940
1030,398881,492950
1031,398881,492960
1032,398881,492970
1033,398881,492980
1034,398881,492990
1035,398881,493000
1036,398881,493010
1037,398881,493020
1038,398881,493030
1039,398881,493040
1040,398881,493050
1041,398881,493060
1042,398881,493070
1043,398881,493080
1044,398881,493090
1045,398881,493100
1046,398881,493110
1047,398881,493120
1048,398881,493130
1049,398881,493140
1050,398881,493150
1051,398881,493160
1052,398881,493170
1053,398881,493180
1054,398881,493190
1055,398881,493200
1056,398881,493210
1057,398881,493220
1058,398881,493230
1059,398881,493240
1060,398881,493250
1061,398881,493260
1062,398891,492900
1063,398891,492910
1064,398891,492920
1065,398891,492930
1066,398891,492940
1067,398891,492950
1068,398891,492960
1069,398891,492970
1070,398891,492980
1071,398891,492990
1072,398891,493000
1073,398891,493010
1074,398891,493020
1075,398891,493030
1076,398891,493040
1077,398891,493050
1078,398891,493060
1079,398891,493070
1080,398891,493080
1081,398891,493090
1082,398891,493100
1083,398891,493110
1084,398891,493120
1085,398891,493130
1086,398891,493140
1087,398891,493150
1088,398891,493160
1089,398891,493170
1090,398891,493180
1091,398891,493190
1092,398891,493200
1093,398891,493210
1094,398891,493220
1095,398891,493230
1096,398891,493240
1097,398891,493250
1098,398891,493260
1099,398901,492900
1100,398901,492910
1101,398901,492920
1102,398901,492930
1103,398901,492940
1104,398901,492950
1105,398901,492960
1106,398901,492970
1107,398901,492980
1108,398901,492990
1109,398901,493000
1110,398901,493010
1111,398901,493020
1112,398901,493030
1113,398901,493040
1114,398901,493050
1115,398901,493060
1116,398901,493070
1117,398901,493080
1118,398901,493090
1119,398901,493100
1120,398901,493110
1121,398901,493120
1122,398901,493130
1123,398901,493140
1124,398901,493150
1125,398901,493160
1126,398901,493170
1127,398901,493180
1128,398901,493190
1129,398901,493200
1130,398901,493210
1131,398901,493220
1132,398901,493230
1133,398901,493240
1134,398901,493250
1135,398901,493260
1136,398911,492900
1137,398911,492910
1138,398911,492920
1139,398911,492930
1140,398911,492940
1141,398911,492950
1142,398911,492960
1143,398911,492970
1144,398911,492980
1145,398911,492990
1146,398911,493000
1147,398911,493010
1148,398911,493020
1149,398911,493030
1150,398911,493040
1151,398911,493050
1152,398911,493060
1153,398911,493070
1154,398911,493080
1155,398911,493090
1156,398911,493100
1157,398911,493110
1158,398911,493120
1159,398911,493130
1160,398911,493140
1161,398911,493150
1162,398911,493160
1163,398911,493170
1164,398911,493180
1165,398911,493190
1166,398911,493200
1167,398911,493210
1168,398911,493220
1169,398911,493230
1170,398911,493240
1171,398911,493250
1172,398911,493260
1173,398921,492900
1174,398921,492910
1175,398921,492920
1176,398921,492930
1177,398921,492940
1178,398921,492950
1179,398921,492960
1180,398921,492970
1181,398921,492980
1182,398921,492990
1183,398921,493000
1184,398921,493010
1185,398921,493020
1186,398921,493030
1187,398921,493040
1188,398921,493050
1189,398921,493060
1190,398921,493070
1191,398921,493080
1192,398921,493090
1193,398921,493100
1194,398921,493110
1195,398921,493120
1196,398921,493130
1197,398921,493140
1198,398921,493150
1199,398921,493160
1200,398921,493170
1201,398921,493180
1202,398921,493190
1203,398921,493200
1204,398921,493210
1205,398921,493220
1206,398921,493230
1207,398921,493240
1208,398921,493250
1209,398921,493260
1210,398931,492900
1211,398931,492910
1212,398931,492920
1213,398931,492930
1214,398931,492940
1215,398931,492950
1216,398931,492960
1217,398931,492970
1218,398931,492980
1219,398931,492990
1220,398931,493000
1221,398931,493010
1222,398931,493020
1223,398931,493030
1224,398931,493040
1225,398931,493050
1226,398931,493060
1227,398931,493070
1228,398931,493080
1229,398931,493090
1230,398931,493100
1231,398931,493110
1232,398931,493120
1233,398931,493130
1234,398931,493140
1235,398931,493150
1236,398931,493160
1237,398931,493170
1238,398931,493180
1239,398931,493190
1240,398931,493200
1241,398931,493210
1242,398931,493220
1243,398931,493230
1244,398931,493240
1245,398931,493250
1246,398931,493260
1247,398941,492900
1248,398941,492910
1249,398941,492920
1250,398941,492930
1251,398941,492940
1252,398941,492950
1253,398941,492960
1254,398941,492970
1255,398941,492980
1256,398941,492990
1257,398941,493000
1258,398941,493010
1259,398941,493020
1260,398941,493030
1261,398941,493040
1262,398941,493050
1263,398941,493060
1264,398941,493070
1265,398941,493080
1266,398941,493090
1267,398941,493100
1268,398941,493110
1269,398941,493120
1270,398941,493130
1271,398941,493140
1272,398941,493150
1273,398941,493160
1274,398941,493170
1275,398941,493180
1276,398941,493190
1277,398941,493200
1278,398941,493210
1279,398941,493220
1280,398941,493230
1281,398941,493240
1282,398941,493250
1283,398941,493260
1284,398951,492900
1285,398951,492910
1286,398951,492920
1287,398951,492930
1288,398951,492940
1289,398951,492950
1290,398951,492960
1291,398951,492970
1292,398951,492980
1293,398951,492990
1294,398951,493000
1295,398951,493010
1296,398951,493020
1297,398951,493030
1298,398951,493040
1299,398951,493050
1300,398951,493060
1301,398951,493070
1302,398951,493080
1303,398951,493090
1304,398951,493100
1305,398951,493110
1306,398951,493120
1307,398951,493130
1308,398951,493140
1309,398951,493150
1310,398951,493160
1311,398951,493170
1312,398951,493180
1313,398951,493190
1314,398951,493200
1315,398951,493210
1316,398951,493220
1317,398951,493230
1318,398951,493240
1319,398951,493250
1320,398951,493260
1321,398961,492900
1322,398961,492910
1323,398961,492920
1324,398961,492930
1325,398961,492940
1326,398961,492950
1327,398961,492960
1328,398961,492970
1329,398961,492980
1330,398961,492990
1331,398961,493000
1332,398961,493010
1333,398961,493020
1334,398961,493030
1335,398961,493040
1336,398961,493050
1337,398961,493060
1338,398961,493070
1339,398961,493080
1340,398961,493090
1341,398961,493100
1342,398961,493110
1343,398961,493120
1344,398961,493130
1345,398961,493140
1346,398961,493150
1347,398961,493160
1348,398961,493170
1349,398961,493180
1350,398961,493190
1351,398961,493200
1352,398961,493210
1353,398961,493220
1354,398961,493230
1355,398961,493240
1356,398961,493250
1357,398961,493260
1358,398971,492900
1359,398971,492910
1360,398971,492920
1361,398971,492930
1362,398971,492940
1363,398971,492950
1364,398971,492960
1365,398971,492970
1366,398971,492980
1367,398971,492990
1368,398971,493000
1369,398971,493010
1370,398971,493020
1371,398971,493030
1372,398971,493040
1373,398971,493050
1374,398971,493060
1375,398971,493070
1376,398971,493080
1377,398971,493090
1378,398971,493100
1379,398971,493110
1380,398971,493120
1381,398971,493130
1382,398971,493140
1383,398971,493150
1384,398971,493160
1385,398971,493170
1386,398971,493180
1387,398971,493190
1388,398971,493200
1389,398971,493210
1390,398971,493220
1391,398971,493230
1392,398971,493240
1393,398971,493250
1394,398971,493260
1395,398971,493270
1396,398981,492860
1397,398981,492870
1398,398981,492890
1399,398981,492900
1400,398981,492910
1401,398981,492920
1402,398981,492930
1403,398981,492940
1404,398981,492950
1405,398981,492960
1406,398981,492970
1407,398981,492980
1408,398981,492990
1409,398981,493000
1410,398981,493010
1411,398981,493020
1412,398981,493030
1413,398981,493040
1414,398981,493050
1415,398981,493060
1416,398981,493070
1417,398981,493080
1418,398981,493090
1419,398981,493100
1420,398981,493110
1421,398981,493120
1422,398981,493130
1423,398981,493140
1424,398981,493150
1425,398981,493160
1426,398981,493170
1427,398981,493180
1428,398981,493190
1429,398981,493200
1430,398981,493210
1431,398981,493220
1432,398981,493230
1433,398981,493240
1434,398981,493250
1435,398981,493260
1436,398981,493270
1437,398991,492860
1438,398991,492870
1439,398991,492880
1440,398991,492890
1441,398991,492900
1442,398991,492910
1443,398991,492920
1444,398991,492930
1445,398991,492940
1446,398991,492950
1447,398991,492960
1448,398991,492970
1449,398991,492980
1450,398991,492990
1451,398991,493000
1452,398991,493010
1453,398991,493020
1454,398991,493030
1455,398991,493040
1456,398991,493050
1457,398991,493060
1458,398991,493070
1459,398991,493080
1460,398991,493090
1461,398991,493100
1462,398991,493110
1463,398991,493120
1464,398991,493130
1465,398991,493140
1466,398991,493150
1467,398991,493160
1468,398991,493170
1469,398991,493180
1470,398991,493190
1471,398991,493200
1472,398991,493210
1473,398991,493220
1474,398991,493230
1475,398991,493240
1476,398991,493250
1477,398991,493260
1478,399001,492850
1479,399001,492860
1480,399001,492870
1481,399001,492880
1482,399001,492890
1483,399001,492900
1484,399001,492910
1485,399001,492920
1486,399001,492930
1487,399001,492940
1488,399001,492950
1489,399001,492960
1490,399001,492970
1491,399001,492980
1492,399001,492990
1493,399001,493000
1494,399001,493010
1495,399001,493020
1496,399001,493030
1497,399001,493040
1498,399001,493050
1499,399001,493060
1500,399001,493070
1501,399001,493080
1502,399001,493090
1503,399001,493100
1504,399001,493110
1505,399001,493120
1506,399001,493130
1507,399001,493140
1508,399001,493150
1509,399001,493160
1510,399001,493170
1511,399001,493180
1512,399001,493190
1513,399001,493200
1514,399001,493210
1515,399001,493220
1516,399001,493230
1517,399001,493240
1518,399011,492850
1519,399011,492860
1520,399011,492870
1521,399011,492880
1522,399011,492890
1523,399011,492900
1524,399011,492910
1525,399011,492920
1526,399011,492930
1527,399011,492940
1528,399011,492950
1529,399011,492960
1530,399011,492970
1531,399011,492980
1532,399011,492990
1533,399011,493000
1534,399011,493010
1535,399011,493020
1536,399011,493030
1537,399011,493040
1538,399011,493050
1539,399011,493060
1540,399011,493070
1541,399011,493080
1542,399011,493090
1543,399011,493100
1544,399011,493110
1545,399011,493120
1546,399011,493130
1547,399011,493140
1548,399011,493150
1549,399011,493160
1550,399011,493170
1551,399011,493180
1552,399011,493190
1553,399011,493200
1554,399011,493210
1555,399021,492840
1556,399021,492850
1557,399021,492860
1558,399021,492870
1559,399021,492880
1560,399021,492890
1561,399021,492900
1562,399021,492910
1563,399021,492920
1564,399021,492930
1565,399021,492940
1566,399021,492950
1567,399021,492960
1568,399021,492970
1569,399021,492980
1570,399021,492990
1571,399021,493000
1572,399021,493010
1573,399021,493020
1574,399021,493030
1575,399021,493040
1576,399021,493050
1577,399021,493060
1578,399021,493070
1579,399021,493080
1580,399021,493090
1581,399021,493100
1582,399021,493110
1583,399021,493120
1584,399021,493130
1585,399021,493140
1586,399021,493150
1587,399021,493160
1588,399021,493170
1589,399031,492840
1590,399031,492850
1591,399031,492860
1592,399031,492870
1593,399031,492880
1594,399031,492890
1595,399031,492900
1596,399031,492910
1597,399031,492920
1598,399031,492930
1599,399031,492940
1600,399031,492950
1601,399031,492960
1602,399031,492970
1603,399031,492980
1604,399031,492990
1605,399031,493000
1606,399031,493010
1607,399031,493020
1608,399031,493030
1609,399031,493040
1610,399031,493050
1611,399031,493060
1612,399031,493070
1613,399031,493080
1614,399031,493090
1615,399031,493100
1616,399031,493110
1617,399031,493120
1618,399031,493130
1619,399031,493140
1620,399031,493150
1621,399031,493160
1622,399031,493170
1623,399041,492830
1624,399041,492840
1625,399041,492850
1626,399041,492860
1627,399041,492870
1628,399041,492880
1629,399041,492890
1630,399041,492900
1631,399041,492910
1632,399041,492920
1633,399041,492930
1634,399041,492940
1635,399041,492950
1636,399041,492960
1637,399041,492970
1638,399041,492980
1639,399041,492990
1640,399041,493000
1641,399041,493010
1642,399041,493020
1643,399041,493030
1644,399041,493040
1645,399041,493050
1646,399041,493060
1647,399041,493070
1648,399041,493080
1649,399041,493090
1650,399041,493100
1651,399041,493110
1652,399041,493120
1653,399041,493130
1654,399041,493140
1655,399041,493150
1656,399041,493160
1657,399041,493170
1658,399051,492830
1659,399051,492840
1660,399051,492850
